[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:49:28 | 12-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:49:31 | 12-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:47:50 | 13-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x750f0fe7aeb0461407c8d2821aae970185baf7ebace054fc81aaca0c21114ad3
[09:50:53 | 13-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:56 | 13-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:42:37 | 14-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0654e368f6befb8e8a017895fd72ed4cceed593dd42f99607bbb4248a9cc66a0
[09:45:40 | 14-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:44 | 14-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:55:04 | 15-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x12771cec9e7e0377ae1307a697b8d6489913572f983cd3158bd26bca9963e865
[09:58:07 | 15-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:58:10 | 15-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:51:39 | 16-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4f09f278d22ae45e504d9f9cfaa6575be35521e986ff9c8b57a553bc90836347
[09:54:42 | 16-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:54:45 | 16-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:48:03 | 17-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2103e9b55033cc8bc11d192bd4d52e225a5e0b61731c0501b04a7fa66fd49b8a
[09:51:06 | 17-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:09 | 17-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:46:50 | 18-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8b7d886e45b584f72e2640dc93466caafefdf8d0e5802678f0bee8fcc43b7e90
[09:49:53 | 18-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:49:56 | 18-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:48:02 | 19-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x38707b968d156fcfb49ae35e94df66b400fcacd35c7867db9658f85345db60f7
[09:51:05 | 19-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:08 | 19-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:47:13 | 20-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7a6c5541bfe75b50fa27c456180703ecb766c8d665059150002934277415f9a5
[09:50:17 | 20-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:20 | 20-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:42:50 | 21-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcbfe35d955570294660db3163e3dcb14dd8d2583addd2b65cc7251bec70d77d6
[09:45:53 | 21-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:56 | 21-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:55:49 | 22-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2e481c6effdfd948f530fffb6a7016d75167389bca4175dcfcd7a5e81398a7fc
[09:58:52 | 22-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:58:56 | 22-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:56:40 | 23-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x98b760b4df0943d5b40339d8ec074d8cb96bcc0a92c1944b444e0c0ecc3ee6e6
[09:59:43 | 23-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:59:46 | 23-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:49:17 | 24-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe19210e26fc8de007f3a9d0a91a52602477c198f36f52a731db98837183b7c6c
[09:52:21 | 24-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:52:24 | 24-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:49:49 | 25-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfef9bd9e40bae09c5dc3b07297f1c415d91cee3e85e8a7b6ed4a68b2f46c6703
[09:52:52 | 25-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:52:55 | 25-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:48:16 | 26-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x01b0f2d8394068be4f956a824b42a4b97593fb8c1163562fe05bc231c6364b26
[09:51:19 | 26-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:22 | 26-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:49:15 | 27-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9f7854d7ac2381ae192ffdc0244567d808b9ccdd8fa1316b760b1411285988da
[09:52:18 | 27-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:52:21 | 27-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:43:40 | 28-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf8112b51025368d3e0d8efdbb5c9264abfd98e158f482422c824e047d0002f9f
[09:46:43 | 28-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:46 | 28-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
